date,latitude,longitude,water_temperature_celsius,temperature_drop_celsius,skin_ice_temperature_celsius,barometric_pressure_mb,rainfall_mm,month,fishing_opportunity,disaster_risk
2022-05-18 18:00:00,68.3482,-140.0407,6.6,8.33,5.0,1021.39,0.77,5,0,0
2022-05-19 00:00:00,54.8358,110.9647,11.31,3.15,10.44,1006.67,0.13,5,1,0
2022-05-19 06:00:00,55.2422,161.1677,23.56,5.88,21.59,1008.05,1.35,5,0,0
2022-05-19 12:00:00,69.4494,-153.9661,11.74,8.87,9.81,1009.57,7.44,5,1,0
2022-05-19 18:00:00,48.1567,163.8415,19.02,4.82,18.39,1008.77,1.37,5,1,0
2022-05-20 00:00:00,36.0307,8.1276,17.05,5.12,16.96,1011.66,6.53,5,1,0
2022-05-20 06:00:00,31.2952,-72.1564,20.4,4.15,19.1,1009.46,1.45,5,1,0
2022-05-20 12:00:00,63.9812,-152.3297,26.78,2.43,25.0,1008.9,2.52,5,1,0
2022-05-20 18:00:00,57.9139,0.2247,25.85,3.72,23.22,1018.79,20.42,5,1,0
2022-05-21 00:00:00,61.6836,106.0256,16.41,5.68,13.63,1019.12,1.4,5,1,0
2022-05-21 06:00:00,39.5834,74.5511,8.91,9.5,7.32,1017.75,2.36,5,1,0
2022-05-21 12:00:00,36.1367,-161.9186,25.24,7.48,22.98,1015.62,1.79,5,0,0
2022-05-21 18:00:00,30.6545,-153.7553,5.65,8.83,4.33,1013.46,0.58,5,0,0
2022-05-22 00:00:00,45.7764,-34.9656,9.78,8.63,7.54,1010.51,3.37,5,1,0
2022-05-22 06:00:00,56.5463,-73.6954,24.47,3.8,23.85,1008.23,2.38,5,1,0
2022-05-22 12:00:00,47.651,-96.3416,11.52,6.61,10.4,1014.81,5.94,5,1,0
2022-05-22 18:00:00,49.6864,-78.8384,9.97,8.66,8.07,1007.13,8.51,5,1,0
2022-05-23 00:00:00,70.6871,109.2538,7.35,4.91,7.29,1008.03,3.93,5,1,0
2022-05-23 06:00:00,45.6715,154.5221,21.56,8.04,19.39,1018.76,0.16,5,1,0
2022-05-23 12:00:00,53.1295,-34.163,16.72,4.15,14.21,1022.5,4.82,5,1,0
2022-05-23 18:00:00,65.2644,146.2,19.61,5.35,18.41,1014.97,0.28,5,1,0
2022-05-24 00:00:00,47.8444,-64.2615,9.27,7.25,7.92,1018.53,4.79,5,1,0
2022-05-24 06:00:00,57.9939,-8.4827,22.33,7.87,19.77,1011.77,5.78,5,1,0
2022-05-24 12:00:00,68.8064,-98.6296,19.94,2.46,17.62,1006.31,1.1,5,1,0
2022-05-24 18:00:00,72.7284,50.5714,9.55,7.51,8.68,1016.06,8.56,5,1,0
2022-05-25 00:00:00,36.6183,172.4332,11.7,5.5,10.72,1015.85,12.1,5,1,0
2022-05-25 06:00:00,71.6964,37.2575,7.24,3.92,5.2,1013.36,8.39,5,1,0
2022-05-25 12:00:00,52.1452,-51.1869,23.99,6.31,22.3,1011.79,1.82,5,1,0
2022-05-25 18:00:00,41.621,53.2143,20.38,4.88,19.89,1017.81,4.42,5,1,0
2022-05-26 00:00:00,50.6611,-135.7486,22.08,5.58,21.15,1008.07,12.31,5,1,0
2022-05-26 06:00:00,74.1015,139.9173,11.44,3.94,8.74,1009.13,1.93,5,1,0
2022-05-26 12:00:00,52.1678,1.1102,19.32,4.42,17.26,1007.96,8.57,5,1,0
2022-05-26 18:00:00,44.7938,-18.2341,19.8,5.46,16.84,1013.42,0.05,5,1,0
2022-05-27 00:00:00,58.503,30.9113,15.81,4.16,13.51,1007.56,0.02,5,1,0
2022-05-27 06:00:00,40.8066,44.9222,23.87,1.7,21.05,1009.58,7.13,5,0,0
2022-05-27 12:00:00,33.4138,-154.1607,12.48,8.94,11.84,1009.47,7.17,5,1,0
2022-05-27 18:00:00,35.7996,65.7422,8.69,5.72,6.38,1011.7,7.78,5,1,0
2022-05-28 00:00:00,35.7621,-92.9046,18.88,6.48,18.82,1005.56,13.3,5,1,0
2022-05-28 06:00:00,36.8356,77.0229,17.19,4.07,15.18,1013.44,0.63,5,1,0
2022-05-28 12:00:00,36.2472,116.1125,18.67,3.47,17.26,1019.24,1.32,5,1,0
2022-05-28 18:00:00,58.8394,109.4251,9.56,4.8,8.52,1013.68,11.7,5,1,0
2022-05-29 00:00:00,38.1846,18.9003,15.49,4.22,12.9,1020.71,0.98,5,1,0
2022-05-29 06:00:00,45.555,7.2612,11.23,5.73,8.66,1019.67,5.73,5,1,0
2022-05-29 12:00:00,70.3555,-128.5647,12.51,5.6,12.45,1016.89,3.78,5,1,0
2022-05-29 18:00:00,51.3283,99.1246,18.34,4.64,16.51,1013.37,0.43,5,1,0
2022-05-30 00:00:00,60.0401,-82.2926,20.86,1.49,19.75,1013.11,1.68,5,0,0
2022-05-30 06:00:00,37.7544,-1.1896,6.15,5.85,4.9,1016.82,3.67,5,1,0
2022-05-30 12:00:00,38.653,-77.6613,12.03,2.65,9.53,1011.04,9.56,5,1,0
2022-05-30 18:00:00,31.8391,-131.8218,9.87,2.52,8.94,1003.59,6.15,5,1,0
2022-05-31 00:00:00,37.6021,46.6408,9.48,9.01,6.66,1015.46,4.86,5,1,0
2022-05-31 06:00:00,42.5366,-160.4405,23.05,5.03,22.52,1007.34,3.43,5,1,0
2022-05-31 12:00:00,37.9655,89.5123,21.64,5.61,19.65,1008.19,1.77,5,1,0
2022-05-31 18:00:00,33.9916,-65.6688,11.41,4.57,9.39,1013.0,0.63,5,1,0
2022-06-01 00:00:00,35.4286,-179.9515,19.0,7.87,18.24,1012.52,2.63,6,1,0
2022-06-01 06:00:00,50.735,4.0065,21.34,5.47,20.36,1005.94,0.14,6,1,0
2022-06-01 12:00:00,39.285,-163.1333,21.23,6.53,18.72,1013.83,1.19,6,1,0
2022-06-01 18:00:00,46.3921,-80.579,10.2,4.43,7.91,1017.83,2.83,6,1,0
2022-06-02 00:00:00,52.6538,74.5115,22.02,7.98,21.03,1007.36,2.71,6,1,0
2022-06-02 06:00:00,61.0678,-157.4317,13.39,7.72,11.79,1019.36,0.23,6,1,0
2022-06-02 12:00:00,31.769,122.1619,8.38,8.49,8.2,1005.2,4.45,6,1,0
2022-06-02 18:00:00,65.9735,-178.6248,5.13,3.36,4.5,1023.59,3.99,6,1,0
2022-06-03 00:00:00,58.2555,-91.1434,14.06,3.26,12.61,1010.94,0.41,6,1,0
2022-06-03 06:00:00,33.6792,86.7255,10.53,3.73,10.27,1013.73,14.34,6,1,0
2022-06-03 12:00:00,69.311,-66.1427,9.42,3.73,6.89,1003.54,0.52,6,1,0
2022-06-03 18:00:00,71.4393,-143.3187,6.94,8.65,4.78,1012.69,9.65,6,0,0
2022-06-04 00:00:00,32.7485,-50.3158,17.18,1.04,14.35,1014.14,0.0,6,0,0
2022-06-04 06:00:00,42.4595,-82.6584,22.58,0.85,20.5,1012.57,10.7,6,0,0
2022-06-04 12:00:00,66.2791,123.3763,12.28,3.46,9.46,1010.18,0.1,6,1,0
2022-06-04 18:00:00,63.6717,-67.1947,22.92,1.81,21.26,1008.27,7.09,6,0,0
2022-06-05 00:00:00,38.3034,104.0157,22.48,2.11,20.68,1018.65,2.24,6,1,0
2022-06-05 06:00:00,39.4207,141.074,22.62,6.62,19.69,1013.15,6.7,6,1,0
2022-06-05 12:00:00,46.6712,-23.8257,6.85,6.32,4.93,1020.7,2.57,6,1,0
2022-06-05 18:00:00,51.8035,147.5795,20.6,0.49,20.5,1010.37,0.37,6,0,0
2022-06-06 00:00:00,57.8215,-44.1655,20.64,3.87,18.47,1010.83,7.29,6,1,0
2022-06-06 06:00:00,46.6011,167.0682,16.84,4.08,14.12,1017.08,0.37,6,1,0
2022-06-06 12:00:00,50.8141,-147.8558,8.02,2.61,5.63,1004.89,12.76,6,1,0
2022-06-06 18:00:00,63.6362,67.3269,14.46,6.46,12.71,1006.93,0.26,6,1,0
2022-06-07 00:00:00,31.6507,-2.2269,17.82,6.33,15.81,1018.49,3.26,6,1,0
2022-06-07 06:00:00,41.3597,-40.4464,15.44,6.72,12.47,1007.14,6.42,6,1,0
2022-06-07 12:00:00,62.1007,47.7763,7.52,7.58,7.25,1003.9,2.5,6,1,0
2022-06-07 18:00:00,70.2843,73.3886,9.39,1.56,7.38,1022.34,1.22,6,1,0
2022-06-08 00:00:00,53.0255,-178.4292,20.67,8.06,19.82,1006.03,7.12,6,1,0
2022-06-08 06:00:00,53.9451,-119.8969,19.23,7.09,17.31,1013.92,7.67,6,1,0
2022-06-08 12:00:00,34.8227,76.6966,10.47,8.68,8.65,1013.35,12.8,6,1,0
2022-06-08 18:00:00,50.1336,59.8987,23.44,0.28,22.98,998.95,2.36,6,0,0
2022-06-09 00:00:00,53.9678,167.7771,10.6,8.91,9.98,1011.66,3.53,6,1,0
2022-06-09 06:00:00,40.9112,93.9736,21.42,6.84,19.56,1015.24,2.26,6,1,0
2022-06-09 12:00:00,42.1159,162.2782,17.55,7.44,17.17,1014.77,1.49,6,1,0
2022-06-09 18:00:00,46.9778,72.9146,18.99,1.35,18.19,1017.52,6.95,6,1,0
2022-06-10 00:00:00,30.9032,-72.7012,21.72,6.24,19.22,1011.06,2.07,6,1,0
2022-06-10 06:00:00,44.4936,-142.0686,11.12,9.07,10.14,1016.56,2.79,6,1,0
2022-06-10 12:00:00,39.5152,101.4566,23.03,5.63,21.57,1009.55,2.58,6,1,0
2022-06-10 18:00:00,44.7374,51.8937,9.11,6.15,6.29,1005.95,6.24,6,1,0
2022-06-11 00:00:00,35.3893,-162.653,24.24,7.64,23.56,1006.51,12.49,6,1,0
2022-06-11 06:00:00,70.0737,-50.3818,15.34,4.51,14.17,1005.69,5.49,6,1,0
2022-06-11 12:00:00,56.7117,164.4479,19.77,5.32,17.95,1018.05,3.19,6,1,0
2022-06-11 18:00:00,60.5596,0.1444,8.93,5.42,6.67,1005.43,7.55,6,1,0
2022-06-12 00:00:00,65.5127,-24.2175,21.29,7.83,18.58,1014.37,5.12,6,1,0
2022-06-12 06:00:00,52.4299,-15.2281,7.14,2.39,4.39,1011.67,0.31,6,0,0
2022-06-12 12:00:00,33.9114,-104.8022,4.26,6.08,1.93,1012.49,0.5,6,0,0
2022-06-12 18:00:00,54.1698,-47.2654,22.72,5.72,22.03,1019.82,0.19,6,0,0
2022-06-13 00:00:00,56.4079,-46.8672,16.19,7.22,16.12,1010.81,3.05,6,1,0
2022-06-13 06:00:00,63.5448,-161.1522,22.03,4.96,20.88,1016.06,8.74,6,1,0
2022-06-13 12:00:00,49.4247,96.3243,15.37,8.23,14.95,1013.19,1.88,6,1,0
2022-06-13 18:00:00,35.7411,-30.0584,5.34,9.5,3.21,1012.24,2.42,6,0,0
2022-06-14 00:00:00,42.7699,115.9848,19.07,1.11,17.08,1024.5,12.01,6,1,0
2022-06-14 06:00:00,46.3387,126.1253,11.62,4.56,11.49,1005.79,9.07,6,1,0
2022-06-14 12:00:00,59.0663,-103.6821,7.39,1.95,4.88,1019.45,5.47,6,0,0
2022-06-14 18:00:00,55.685,56.6473,19.73,3.16,18.98,1016.28,1.55,6,1,0
2022-06-15 00:00:00,46.0244,-9.9786,15.43,5.25,14.13,1010.6,0.62,6,1,0
2022-06-15 06:00:00,74.3932,136.8564,17.38,8.05,15.38,1021.15,0.08,6,0,0
2022-06-15 12:00:00,57.2599,-102.3334,11.4,8.13,10.11,1003.76,0.57,6,1,0
2022-06-15 18:00:00,40.6752,64.0128,23.18,1.2,21.86,1010.39,1.73,6,0,0
2022-06-16 00:00:00,34.5802,38.7908,22.07,1.04,21.87,1006.96,4.01,6,0,0
2022-06-16 06:00:00,36.8787,-73.6915,20.65,5.15,19.45,1015.06,0.33,6,1,0
2022-06-16 12:00:00,41.0681,-130.8237,3.32,6.42,1.03,1007.43,0.73,6,0,0
2022-06-16 18:00:00,37.2307,54.5903,22.4,2.39,19.65,1015.17,1.0,6,0,0
2022-06-17 00:00:00,38.3955,85.8951,16.04,8.09,14.8,1012.07,5.0,6,1,0
2022-06-17 06:00:00,42.8293,-66.3742,18.15,8.1,16.88,1010.6,4.78,6,1,0
2022-06-17 12:00:00,37.8018,52.1397,13.33,4.39,11.22,1014.94,4.0,6,1,0
2022-06-17 18:00:00,70.3544,-37.7529,22.77,7.35,19.94,1011.66,1.44,6,1,0
2022-06-18 00:00:00,33.6105,76.7545,17.8,3.79,17.0,1007.56,2.32,6,1,0
2022-06-18 06:00:00,53.603,-108.2825,7.26,7.67,5.94,1027.01,0.51,6,0,0
2022-06-18 12:00:00,48.4679,140.4774,10.09,5.3,7.7,1010.56,1.28,6,1,0
2022-06-18 18:00:00,74.207,-76.5325,25.03,0.98,23.2,1001.91,11.4,6,0,0
2022-06-19 00:00:00,35.0418,-47.597,5.53,9.37,5.2,1008.79,19.48,6,0,0
2022-06-19 06:00:00,47.9035,-159.0869,26.47,3.49,24.58,1006.66,5.22,6,1,0
2022-06-19 12:00:00,73.6262,-139.8556,17.53,6.62,16.97,1017.13,12.43,6,1,0
2022-06-19 18:00:00,68.9478,5.7103,16.58,3.78,15.05,1014.61,5.15,6,1,0
2022-06-20 00:00:00,66.7682,-83.6666,8.88,1.76,7.3,1014.99,0.17,6,0,0
2022-06-20 06:00:00,41.6056,120.7729,11.73,2.13,9.1,1011.15,28.66,6,1,0
2022-06-20 12:00:00,37.6899,-174.7104,22.42,4.23,21.03,1011.6,0.52,6,0,0
2022-06-20 18:00:00,60.0889,-43.5261,12.25,6.79,11.42,1011.15,5.74,6,1,0
2022-06-21 00:00:00,71.8219,-58.5556,19.75,3.2,19.05,1012.59,1.46,6,1,0
2022-06-21 06:00:00,55.0543,-173.0421,8.91,7.17,6.29,1017.18,2.49,6,1,0
2022-06-21 12:00:00,55.7226,-135.2274,6.64,7.42,6.13,1014.68,5.19,6,1,0
2022-06-21 18:00:00,42.5991,-31.0886,2.86,7.85,1.58,1015.5,2.87,6,1,0
2022-06-22 00:00:00,64.6272,-2.5687,15.95,4.84,15.39,1015.5,1.44,6,1,0
2022-06-22 06:00:00,38.417,-34.4557,22.13,7.61,19.81,1017.42,2.04,6,1,0
2022-06-22 12:00:00,44.5656,11.1376,14.23,4.99,12.81,1014.44,2.09,6,1,0
2022-06-22 18:00:00,49.1446,34.2474,11.96,4.91,10.91,1014.79,16.01,6,1,0
2022-06-23 00:00:00,52.8425,-176.4274,11.53,2.94,10.44,1018.94,8.01,6,1,0
2022-06-23 06:00:00,40.9084,-12.9257,16.72,3.29,14.17,1009.67,3.07,6,1,0
2022-06-23 12:00:00,35.1677,166.8597,15.74,1.26,14.08,1008.72,1.11,6,0,0
2022-06-23 18:00:00,57.4779,6.8516,22.56,5.31,20.4,1007.07,8.33,6,1,0
2022-06-24 00:00:00,42.9884,63.9152,13.57,3.13,10.88,1013.91,0.86,6,1,0
2022-06-24 06:00:00,56.1557,-67.729,11.61,3.77,8.9,1003.73,1.18,6,1,0
2022-06-24 12:00:00,36.9463,98.6369,6.4,8.03,5.41,1015.31,2.28,6,0,0
2022-06-24 18:00:00,51.6513,98.2517,23.42,2.78,20.56,1012.45,10.62,6,1,0
2022-06-25 00:00:00,53.9665,7.6666,10.21,3.42,10.14,1018.67,0.71,6,1,0
2022-06-25 06:00:00,32.3321,171.365,5.78,3.27,4.65,1009.64,0.65,6,1,0
2022-06-25 12:00:00,45.1472,-134.8019,19.64,6.73,16.95,1011.98,3.41,6,1,0
2022-06-25 18:00:00,36.0487,-173.8988,15.68,1.97,14.86,1018.61,1.62,6,1,0
2022-06-26 00:00:00,32.8519,97.257,13.19,4.81,12.37,1019.92,4.21,6,1,0
2022-06-26 06:00:00,74.5482,110.576,15.81,4.97,14.9,1009.6,3.0,6,1,0
2022-06-26 12:00:00,44.5059,-136.7254,21.38,5.86,19.55,1013.91,2.85,6,1,0
2022-06-26 18:00:00,66.4444,-84.3902,8.79,6.69,7.48,1014.47,0.59,6,1,0
2022-06-27 00:00:00,41.4588,-173.6811,20.2,6.97,18.02,1014.87,0.76,6,1,0
2022-06-27 06:00:00,60.6676,-74.4089,16.71,1.19,14.02,1011.69,8.6,6,1,0
2022-06-27 12:00:00,64.2103,98.3311,11.68,3.7,9.66,1019.41,10.85,6,1,0
2022-06-27 18:00:00,56.8037,6.4658,13.08,3.43,12.47,1003.55,1.34,6,1,0
2022-06-28 00:00:00,51.2209,-54.6856,11.64,2.5,8.85,1010.89,0.6,6,1,0
2022-06-28 06:00:00,48.5328,-46.1739,19.6,2.85,18.81,1015.24,0.27,6,1,0
2022-06-28 12:00:00,45.6991,-179.5127,12.56,3.72,12.11,1015.29,4.69,6,1,0
2022-06-28 18:00:00,71.8288,-72.0718,14.95,5.18,14.68,1019.76,6.28,6,1,0
2022-06-29 00:00:00,67.3779,52.7251,17.56,6.05,15.87,1018.99,2.33,6,1,0
2022-06-29 06:00:00,73.4262,170.71,22.1,3.34,21.76,1011.57,5.69,6,1,0
2022-06-29 12:00:00,35.5934,124.9419,12.82,6.97,12.41,1019.5,6.24,6,1,0
2022-06-29 18:00:00,62.889,-171.5058,23.64,2.83,22.74,1009.43,13.69,6,1,0
2022-06-30 00:00:00,72.2253,143.4818,15.31,3.29,14.46,1017.65,0.34,6,1,0
2022-06-30 06:00:00,38.1555,101.9514,3.88,6.44,2.07,1022.05,1.07,6,0,0
2022-06-30 12:00:00,32.9923,100.9354,11.04,1.59,8.59,1019.07,0.35,6,1,0
2022-06-30 18:00:00,63.3504,-15.1215,16.17,1.52,13.89,1013.53,10.12,6,1,0
2022-07-01 00:00:00,55.8513,-36.7181,8.14,5.03,7.35,1011.34,7.87,7,1,0
2022-07-01 06:00:00,67.8823,-70.9503,4.45,9.6,3.71,1005.36,4.27,7,0,0
2022-07-01 12:00:00,36.2898,-156.3499,21.23,6.15,18.33,1014.55,0.44,7,1,0
2022-07-01 18:00:00,65.787,-97.8353,21.47,1.06,21.45,1007.42,1.6,7,1,0
2022-07-02 00:00:00,39.0732,-91.2227,19.77,7.29,17.13,1009.03,1.77,7,1,0
2022-07-02 06:00:00,37.3645,-5.7323,9.68,7.39,9.08,1007.05,4.11,7,1,0
2022-07-02 12:00:00,37.392,89.08,9.59,6.43,6.75,1010.7,1.49,7,1,0
2022-07-02 18:00:00,66.6559,-9.4285,4.86,8.58,3.83,1012.86,0.38,7,0,0
2022-07-03 00:00:00,59.9339,-159.176,15.55,4.18,14.22,1014.37,6.56,7,1,0
2022-07-03 06:00:00,53.5379,164.8043,23.53,1.92,21.41,1010.0,1.78,7,0,0
2022-07-03 12:00:00,46.1474,159.3808,14.2,5.18,12.43,1018.35,3.01,7,1,0
2022-07-03 18:00:00,69.474,102.6682,7.88,6.1,6.93,1011.96,0.68,7,0,0
2022-07-04 00:00:00,47.66,176.878,14.59,5.35,12.93,1009.06,8.11,7,1,0
2022-07-04 06:00:00,66.747,16.0136,12.23,5.8,10.03,1014.13,4.17,7,1,0
2022-07-04 12:00:00,49.7611,166.5966,15.53,8.54,15.4,1022.82,11.59,7,1,0
2022-07-04 18:00:00,46.9625,-152.7822,18.19,7.9,18.16,1014.68,3.42,7,1,0
2022-07-05 00:00:00,50.8206,-48.3549,18.63,7.64,17.25,1011.19,14.19,7,1,0
2022-07-05 06:00:00,43.562,-98.8627,6.21,8.29,5.82,1005.36,11.12,7,0,0
2022-07-05 12:00:00,63.6424,-109.5001,5.37,9.51,3.38,1011.9,4.3,7,0,0
2022-07-05 18:00:00,52.6224,-129.3109,28.16,0.47,25.0,1014.17,13.58,7,0,0
2022-07-06 00:00:00,40.4496,44.0689,9.29,3.69,7.99,1011.06,1.95,7,1,0
2022-07-06 06:00:00,70.4809,101.2759,6.04,5.86,5.44,1004.67,2.28,7,1,0
2022-07-06 12:00:00,47.2751,28.1874,7.83,8.49,6.19,1008.75,0.23,7,0,0
2022-07-06 18:00:00,54.4599,-127.0934,7.98,5.74,7.63,1020.27,4.45,7,1,0
2022-07-07 00:00:00,70.7912,112.0046,16.76,6.81,16.69,1020.17,6.4,7,1,0
2022-07-07 06:00:00,58.0907,48.9437,21.95,1.42,21.8,1008.57,7.43,7,1,0
2022-07-07 12:00:00,35.2604,-40.2603,11.99,3.32,9.13,1016.36,0.81,7,1,0
2022-07-07 18:00:00,72.2924,62.6869,13.96,6.96,13.53,1007.11,2.94,7,1,0
2022-07-08 00:00:00,58.2469,-86.4342,13.74,2.44,11.62,1020.02,0.97,7,1,0
2022-07-08 06:00:00,45.0708,-55.7308,16.67,3.64,16.46,1014.23,5.43,7,1,0
2022-07-08 12:00:00,36.2672,150.2949,22.5,2.37,22.17,1017.75,0.86,7,1,0
2022-07-08 18:00:00,65.7311,-75.4184,23.18,2.98,21.65,1004.42,11.73,7,1,0
2022-07-09 00:00:00,57.9033,-10.8042,3.78,7.79,2.38,1016.39,1.31,7,0,0
2022-07-09 06:00:00,54.0057,140.4508,19.79,3.46,16.94,1012.96,1.72,7,1,0
2022-07-09 12:00:00,70.2252,74.7797,13.39,5.6,10.56,1017.26,9.52,7,1,0
2022-07-09 18:00:00,65.4869,-157.6068,26.82,0.62,24.48,1017.57,3.07,7,0,0
2022-07-10 00:00:00,36.8254,-126.9709,13.91,7.55,12.1,1013.33,0.12,7,1,0
2022-07-10 06:00:00,44.0275,-177.177,28.9,2.57,25.0,1010.0,3.41,7,1,0
2022-07-10 12:00:00,41.182,47.1318,20.95,5.59,19.88,1016.9,0.44,7,1,0
2022-07-10 18:00:00,63.4776,-18.8376,7.42,7.56,4.58,1012.7,21.11,7,1,0
2022-07-11 00:00:00,31.509,-131.6611,15.51,2.63,13.7,1008.64,4.44,7,1,0
2022-07-11 06:00:00,55.645,164.8563,23.54,7.22,21.8,1008.4,1.48,7,0,0
2022-07-11 12:00:00,64.3106,10.6775,17.76,5.65,17.07,1005.61,4.15,7,1,0
2022-07-11 18:00:00,69.4545,-92.9184,10.15,4.92,10.01,1010.45,0.4,7,1,0
2022-07-12 00:00:00,45.3937,0.2173,20.53,1.91,17.7,1018.51,8.04,7,1,0
2022-07-12 06:00:00,66.9566,64.6633,12.98,8.74,12.04,1013.89,12.97,7,1,0
2022-07-12 12:00:00,34.9784,-152.5539,5.47,7.99,4.14,1010.35,10.38,7,1,0
2022-07-12 18:00:00,68.0904,-81.1066,10.31,3.13,9.96,1017.02,2.09,7,1,0
2022-07-13 00:00:00,35.737,110.5076,8.73,4.33,6.22,1008.84,1.97,7,1,0
2022-07-13 06:00:00,47.8779,-14.5206,23.06,6.67,22.98,1013.48,0.18,7,1,0
2022-07-13 12:00:00,65.8783,16.7678,9.64,7.1,7.14,1012.1,5.27,7,1,0
2022-07-13 18:00:00,36.7463,-24.1862,16.49,6.98,16.07,1016.9,3.83,7,1,0
2022-07-14 00:00:00,40.3163,-164.196,4.56,5.57,1.9,1005.11,3.07,7,1,0
2022-07-14 06:00:00,62.5014,-120.3301,10.87,7.14,8.68,1008.75,11.91,7,1,0
2022-07-14 12:00:00,62.4016,-19.605,10.09,4.58,9.6,1004.81,0.92,7,1,0
2022-07-14 18:00:00,58.8516,-104.6932,11.13,3.08,9.43,1011.7,0.05,7,1,0
2022-07-15 00:00:00,61.2277,-162.0075,7.64,6.8,6.7,1019.06,0.38,7,0,0
2022-07-15 06:00:00,54.4226,123.7139,9.26,9.38,8.73,1010.47,1.26,7,0,0
2022-07-15 12:00:00,41.331,173.2293,18.5,3.13,15.92,1010.45,0.17,7,1,0
2022-07-15 18:00:00,45.5563,105.5314,7.79,5.41,6.58,1017.36,3.49,7,1,0
2022-07-16 00:00:00,38.1719,127.3626,14.36,6.46,13.16,1018.34,1.89,7,1,0
2022-07-16 06:00:00,70.8803,-92.8882,13.79,5.45,13.28,1012.56,1.0,7,1,0
2022-07-16 12:00:00,56.2526,165.8257,20.04,7.24,18.89,1016.42,6.93,7,1,0
2022-07-16 18:00:00,48.0383,-109.1067,20.1,6.58,17.49,1007.62,1.14,7,1,0
2022-07-17 00:00:00,50.7903,162.5147,13.37,1.63,12.28,1019.89,5.82,7,1,0
2022-07-17 06:00:00,72.6278,178.1349,10.28,9.46,7.43,1023.74,2.15,7,1,0
2022-07-17 12:00:00,36.9008,76.2202,8.64,7.65,5.8,1015.61,3.59,7,1,0
2022-07-17 18:00:00,56.3803,173.2117,22.84,7.13,22.4,1002.58,13.58,7,1,0
2022-07-18 00:00:00,52.765,25.0343,4.49,7.26,3.96,1010.21,0.19,7,0,0
2022-07-18 06:00:00,57.5154,-86.565,9.73,8.38,7.14,1016.06,3.47,7,1,0
2022-07-18 12:00:00,30.815,-22.6815,13.2,2.08,12.02,1010.89,9.64,7,1,0
2022-07-18 18:00:00,69.2456,33.6819,11.43,4.14,11.42,1019.36,4.43,7,1,0
2022-07-19 00:00:00,71.9453,-153.6906,7.93,8.72,7.11,1015.94,1.62,7,0,0
2022-07-19 06:00:00,55.431,44.0436,20.44,2.07,18.65,1009.47,2.53,7,1,0
2022-07-19 12:00:00,61.3493,173.224,10.03,2.12,7.64,1013.16,5.7,7,1,0
2022-07-19 18:00:00,71.5125,-111.5612,16.2,7.18,15.8,1008.53,11.07,7,1,0
2022-07-20 00:00:00,61.8257,105.3342,10.11,8.17,9.78,1012.09,0.21,7,1,0
2022-07-20 06:00:00,36.8643,146.8436,6.83,3.12,4.07,1010.23,0.37,7,0,0
2022-07-20 12:00:00,55.933,159.7326,22.87,7.05,20.61,1018.87,1.97,7,0,0
2022-07-20 18:00:00,57.3022,165.6488,13.8,6.61,12.04,1023.58,1.32,7,1,0
2022-07-21 00:00:00,49.0859,7.7255,19.31,4.73,17.01,1005.84,1.54,7,1,0
2022-07-21 06:00:00,63.14,171.8308,15.19,7.62,13.9,1003.38,1.25,7,1,0
2022-07-21 12:00:00,72.0465,92.6317,4.09,5.44,1.82,1011.77,1.09,7,0,0
2022-07-21 18:00:00,71.6506,-121.7983,26.01,1.45,24.9,1005.41,0.7,7,0,0
2022-07-22 00:00:00,50.2878,-8.316,13.32,3.45,12.59,1013.23,13.59,7,1,0
2022-07-22 06:00:00,35.0957,78.5992,25.53,3.99,23.35,1016.74,0.78,7,0,0
2022-07-22 12:00:00,74.3179,-90.9575,10.82,5.67,9.57,1020.47,1.14,7,1,0
2022-07-22 18:00:00,67.7504,50.6215,21.68,6.78,18.74,1014.01,1.41,7,1,0
2022-07-23 00:00:00,35.6098,59.9762,4.53,8.38,3.49,1012.03,13.52,7,0,0
2022-07-23 06:00:00,71.4379,-121.4281,11.89,5.96,9.13,1003.11,7.05,7,1,0
2022-07-23 12:00:00,69.1453,23.4307,24.46,6.3,21.66,1013.13,7.8,7,1,0
2022-07-23 18:00:00,53.3477,97.7857,24.63,1.57,23.91,1013.36,0.55,7,0,0
2022-07-24 00:00:00,56.6074,-0.3976,22.2,0.68,19.81,1016.19,9.05,7,0,0
2022-07-24 06:00:00,47.9551,-175.6429,24.05,7.08,22.75,1009.46,2.62,7,1,0
2022-07-24 12:00:00,32.4643,-176.7462,20.82,1.02,18.07,1010.82,1.52,7,0,0
2022-07-24 18:00:00,45.0839,-51.4694,9.8,3.49,8.45,1005.61,4.29,7,1,0
2022-07-25 00:00:00,66.1284,153.4299,10.34,7.03,8.11,1001.54,8.63,7,1,0
2022-07-25 06:00:00,30.2084,-97.6764,12.06,4.57,10.66,1007.46,7.54,7,1,0
2022-07-25 12:00:00,45.0075,48.3709,12.41,8.27,11.73,1005.15,11.04,7,1,0
2022-07-25 18:00:00,47.9176,-100.0527,9.96,3.89,9.37,1014.68,13.16,7,1,0
2022-07-26 00:00:00,54.1828,-64.1988,16.04,0.99,14.77,1010.41,1.36,7,1,0
2022-07-26 06:00:00,71.3935,125.2952,10.3,3.88,8.03,1010.31,2.76,7,1,0
2022-07-26 12:00:00,45.5856,82.3901,18.77,5.25,16.95,1008.08,0.07,7,1,0
